usage_id,customer_id,workspace_id,usage_date,active_users,workflows_run,sla_breach_count,ingested_at
USE-0004-0009,CUST-0004,WS-0004,2026-06-12,22,66,0,2026-06-12T02:00:00Z
USE-0004-0010,CUST-0004,WS-0004,2026-06-13,20,120,1,2026-06-13T02:00:00Z
USE-0004-0011,CUST-0004,WS-0004,2026-06-14,29,174,1,2026-06-14T02:00:00Z
USE-0004-0012,CUST-0004,WS-0004,2026-06-15,20,80,1,2026-06-15T02:00:00Z
USE-0004-0013,CUST-0004,WS-0004,2026-06-16,24,144,0,2026-06-16T02:00:00Z
USE-0004-0014,CUST-0004,WS-0004,2026-06-17,23,115,2,2026-06-17T02:00:00Z
USE-0004-0015,CUST-0004,WS-0004,2026-06-18,29,116,1,2026-06-18T02:00:00Z
USE-0004-0016,CUST-0004,WS-0004,2026-06-19,21,84,2,2026-06-19T02:00:00Z
USE-0004-0017,CUST-0004,WS-0004,2026-06-20,22,110,0,2026-06-20T02:00:00Z
USE-0004-0018,CUST-0004,WS-0004,2026-06-21,21,63,0,2026-06-21T02:00:00Z
USE-0004-0019,CUST-0004,WS-0004,2026-06-22,24,120,1,2026-06-22T02:00:00Z
USE-0004-0020,CUST-0004,WS-0004,2026-06-23,21,126,2,2026-06-23T02:00:00Z
USE-0004-0021,CUST-0004,WS-0004,2026-06-24,24,144,1,2026-06-24T02:00:00Z
USE-0004-0022,CUST-0004,WS-0004,2026-06-25,28,168,1,2026-06-25T02:00:00Z
USE-0004-0023,CUST-0004,WS-0004,2026-06-26,21,63,1,2026-06-26T02:00:00Z
USE-0004-0024,CUST-0004,WS-0004,2026-06-27,25,125,0,2026-06-27T02:00:00Z
USE-0004-0025,CUST-0004,WS-0004,2026-06-28,21,84,2,2026-06-28T02:00:00Z
USE-0004-0026,CUST-0004,WS-0004,2026-06-29,29,87,2,2026-06-29T02:00:00Z
USE-0004-0027,CUST-0004,WS-0004,2026-06-30,24,72,0,2026-06-30T02:00:00Z
USE-0004-0028,CUST-0004,WS-0004,2026-07-01,27,162,1,2026-07-01T02:00:00Z
USE-0004-0029,CUST-0004,WS-0004,2026-07-02,22,132,2,2026-07-02T02:00:00Z
USE-0004-0030,CUST-0004,WS-0004,2026-07-03,27,81,1,2026-07-03T02:00:00Z
USE-0004-0031,CUST-0004,WS-0004,2026-07-04,25,150,1,2026-07-04T02:00:00Z
USE-0004-0032,CUST-0004,WS-0004,2026-07-05,25,75,0,2026-07-05T02:00:00Z
USE-0004-0033,CUST-0004,WS-0004,2026-07-06,25,150,2,2026-07-06T02:00:00Z
USE-0004-0034,CUST-0004,WS-0004,2026-07-07,27,135,2,2026-07-07T02:00:00Z
USE-0004-0035,CUST-0004,WS-0004,2026-07-08,26,78,1,2026-07-08T02:00:00Z
USE-0004-0036,CUST-0004,WS-0004,2026-07-09,21,105,1,2026-07-09T02:00:00Z
USE-0004-0037,CUST-0004,WS-0004,2026-07-10,25,75,1,2026-07-10T02:00:00Z
USE-0004-0038,CUST-0004,WS-0004,2026-07-11,28,84,2,2026-07-11T02:00:00Z
USE-0004-0039,CUST-0004,WS-0004,2026-07-12,28,168,1,2026-07-12T02:00:00Z
USE-0004-0040,CUST-0004,WS-0004,2026-07-13,20,80,2,2026-07-13T02:00:00Z
USE-0004-0041,CUST-0004,WS-0004,2026-07-14,25,150,2,2026-07-14T02:00:00Z
USE-0004-0042,CUST-0004,WS-0004,2026-07-15,27,81,0,2026-07-15T02:00:00Z
USE-0004-0043,CUST-0004,WS-0004,2026-07-16,24,96,1,2026-07-16T02:00:00Z
USE-0004-0044,CUST-0004,WS-0004,2026-07-17,27,162,0,2026-07-17T02:00:00Z
USE-0004-0045,CUST-0004,WS-0004,2026-07-18,20,80,2,2026-07-18T02:00:00Z
USE-0004-0046,CUST-0004,WS-0004,2026-07-19,22,110,2,2026-07-19T02:00:00Z
USE-0004-0047,CUST-0004,WS-0004,2026-07-20,20,120,0,2026-07-20T02:00:00Z
USE-0004-0048,CUST-0004,WS-0004,2026-07-21,23,69,1,2026-07-21T02:00:00Z
USE-0004-0049,CUST-0004,WS-0004,2026-07-22,21,84,1,2026-07-22T02:00:00Z
USE-0004-0050,CUST-0004,WS-0004,2026-07-23,24,120,1,2026-07-23T02:00:00Z
USE-0004-0051,CUST-0004,WS-0004,2026-07-24,27,162,0,2026-07-24T02:00:00Z
USE-0004-0052,CUST-0004,WS-0004,2026-07-25,27,108,1,2026-07-25T02:00:00Z
USE-0004-0053,CUST-0004,WS-0004,2026-07-26,23,92,0,2026-07-26T02:00:00Z
USE-0004-0054,CUST-0004,WS-0004,2026-07-27,24,144,1,2026-07-27T02:00:00Z
USE-0004-0055,CUST-0004,WS-0004,2026-07-28,28,140,0,2026-07-28T02:00:00Z
USE-0004-0056,CUST-0004,WS-0004,2026-07-29,24,120,2,2026-07-29T02:00:00Z
USE-0004-0057,CUST-0004,WS-0004,2026-07-30,29,174,0,2026-07-30T02:00:00Z
USE-0004-0058,CUST-0004,WS-0004,2026-07-31,27,162,1,2026-07-31T02:00:00Z
USE-0004-0059,CUST-0004,WS-0004,2026-08-01,25,150,1,2026-08-01T02:00:00Z
USE-0004-0060,CUST-0004,WS-0004,2026-08-02,25,100,2,2026-08-02T02:00:00Z
USE-0004-0061,CUST-0004,WS-0004,2026-08-03,23,138,0,2026-08-03T02:00:00Z
USE-0004-0062,CUST-0004,WS-0004,2026-08-04,26,78,1,2026-08-04T02:00:00Z
USE-0004-0063,CUST-0004,WS-0004,2026-08-05,27,162,1,2026-08-05T02:00:00Z
USE-0004-0064,CUST-0004,WS-0004,2026-08-06,22,132,0,2026-08-06T02:00:00Z
USE-0004-0065,CUST-0004,WS-0004,2026-08-07,22,110,0,2026-08-07T02:00:00Z
USE-0004-0066,CUST-0004,WS-0004,2026-08-08,27,81,2,2026-08-08T02:00:00Z
USE-0004-0067,CUST-0004,WS-0004,2026-08-09,27,81,2,2026-08-09T02:00:00Z
USE-0004-0068,CUST-0004,WS-0004,2026-08-10,22,132,2,2026-08-10T02:00:00Z
USE-0004-0069,CUST-0004,WS-0004,2026-08-11,22,66,1,2026-08-11T02:00:00Z
USE-0004-0070,CUST-0004,WS-0004,2026-08-12,24,120,2,2026-08-12T02:00:00Z
USE-0004-0071,CUST-0004,WS-0004,2026-08-13,26,78,1,2026-08-13T02:00:00Z
USE-0004-0072,CUST-0004,WS-0004,2026-08-14,28,168,1,2026-08-14T02:00:00Z
USE-0004-0073,CUST-0004,WS-0004,2026-08-15,27,81,2,2026-08-15T02:00:00Z
USE-0004-0074,CUST-0004,WS-0004,2026-08-16,21,84,2,2026-08-16T02:00:00Z
USE-0004-0075,CUST-0004,WS-0004,2026-08-17,24,96,2,2026-08-17T02:00:00Z
USE-0004-0076,CUST-0004,WS-0004,2026-08-18,21,126,0,2026-08-18T02:00:00Z
USE-0004-0077,CUST-0004,WS-0004,2026-08-19,21,126,0,2026-08-19T02:00:00Z
USE-0004-0078,CUST-0004,WS-0004,2026-08-20,24,72,0,2026-08-20T02:00:00Z
USE-0004-0079,CUST-0004,WS-0004,2026-08-21,25,75,1,2026-08-21T02:00:00Z
USE-0004-0080,CUST-0004,WS-0004,2026-08-22,25,125,1,2026-08-22T02:00:00Z
USE-0004-0081,CUST-0004,WS-0004,2026-08-23,22,88,2,2026-08-23T02:00:00Z
USE-0004-0082,CUST-0004,WS-0004,2026-08-24,26,104,0,2026-08-24T02:00:00Z
USE-0004-0083,CUST-0004,WS-0004,2026-08-25,22,66,2,2026-08-25T02:00:00Z
USE-0004-0084,CUST-0004,WS-0004,2026-08-26,26,104,1,2026-08-26T02:00:00Z
USE-0004-0085,CUST-0004,WS-0004,2026-08-27,29,116,0,2026-08-27T02:00:00Z
USE-0004-0086,CUST-0004,WS-0004,2026-08-28,27,135,1,2026-08-28T02:00:00Z
USE-0004-0087,CUST-0004,WS-0004,2026-08-29,24,72,1,2026-08-29T02:00:00Z
USE-0004-0088,CUST-0004,WS-0004,2026-08-30,24,96,0,2026-08-30T02:00:00Z
USE-0004-0089,CUST-0004,WS-0004,2026-08-31,27,135,2,2026-08-31T02:00:00Z
USE-0004-0090,CUST-0004,WS-0004,2026-09-01,24,144,2,2026-09-01T02:00:00Z
USE-0005-0001,CUST-0005,WS-0005,2026-06-04,28,140,0,2026-06-04T02:00:00Z
USE-0005-0002,CUST-0005,WS-0005,2026-06-05,27,162,0,2026-06-05T02:00:00Z
USE-0005-0003,CUST-0005,WS-0005,2026-06-06,24,144,2,2026-06-06T02:00:00Z
USE-0005-0004,CUST-0005,WS-0005,2026-06-07,26,130,2,2026-06-07T02:00:00Z
USE-0005-0005,CUST-0005,WS-0005,2026-06-08,25,75,2,2026-06-08T02:00:00Z
USE-0005-0006,CUST-0005,WS-0005,2026-06-09,27,135,0,2026-06-09T02:00:00Z
USE-0005-0007,CUST-0005,WS-0005,2026-06-10,30,90,2,2026-06-10T02:00:00Z
USE-0005-0008,CUST-0005,WS-0005,2026-06-11,28,140,0,2026-06-11T02:00:00Z
USE-0005-0009,CUST-0005,WS-0005,2026-06-12,30,150,0,2026-06-12T02:00:00Z
USE-0005-0010,CUST-0005,WS-0005,2026-06-13,24,120,2,2026-06-13T02:00:00Z
USE-0005-0011,CUST-0005,WS-0005,2026-06-14,23,69,2,2026-06-14T02:00:00Z
USE-0005-0012,CUST-0005,WS-0005,2026-06-15,21,105,1,2026-06-15T02:00:00Z
USE-0005-0013,CUST-0005,WS-0005,2026-06-16,21,105,2,2026-06-16T02:00:00Z
USE-0005-0014,CUST-0005,WS-0005,2026-06-17,23,69,1,2026-06-17T02:00:00Z
USE-0005-0015,CUST-0005,WS-0005,2026-06-18,26,156,0,2026-06-18T02:00:00Z
USE-0005-0016,CUST-0005,WS-0005,2026-06-19,24,96,2,2026-06-19T02:00:00Z
USE-0005-0017,CUST-0005,WS-0005,2026-06-20,26,130,0,2026-06-20T02:00:00Z
USE-0005-0018,CUST-0005,WS-0005,2026-06-21,25,150,1,2026-06-21T02:00:00Z
USE-0005-0019,CUST-0005,WS-0005,2026-06-22,26,78,1,2026-06-22T02:00:00Z
USE-0005-0020,CUST-0005,WS-0005,2026-06-23,22,88,0,2026-06-23T02:00:00Z
USE-0005-0021,CUST-0005,WS-0005,2026-06-24,27,135,0,2026-06-24T02:00:00Z
USE-0005-0022,CUST-0005,WS-0005,2026-06-25,27,81,1,2026-06-25T02:00:00Z
USE-0005-0023,CUST-0005,WS-0005,2026-06-26,29,87,1,2026-06-26T02:00:00Z
USE-0005-0024,CUST-0005,WS-0005,2026-06-27,26,130,2,2026-06-27T02:00:00Z
USE-0005-0025,CUST-0005,WS-0005,2026-06-28,27,135,0,2026-06-28T02:00:00Z
USE-0005-0026,CUST-0005,WS-0005,2026-06-29,24,144,0,2026-06-29T02:00:00Z
USE-0005-0027,CUST-0005,WS-0005,2026-06-30,30,150,2,2026-06-30T02:00:00Z
USE-0005-0028,CUST-0005,WS-0005,2026-07-01,24,72,2,2026-07-01T02:00:00Z
USE-0005-0029,CUST-0005,WS-0005,2026-07-02,28,140,2,2026-07-02T02:00:00Z
USE-0005-0030,CUST-0005,WS-0005,2026-07-03,27,81,0,2026-07-03T02:00:00Z
USE-0005-0031,CUST-0005,WS-0005,2026-07-04,21,63,1,2026-07-04T02:00:00Z
USE-0005-0032,CUST-0005,WS-0005,2026-07-05,28,84,0,2026-07-05T02:00:00Z
USE-0005-0033,CUST-0005,WS-0005,2026-07-06,24,96,1,2026-07-06T02:00:00Z
USE-0005-0034,CUST-0005,WS-0005,2026-07-07,28,140,2,2026-07-07T02:00:00Z
USE-0005-0035,CUST-0005,WS-0005,2026-07-08,29,174,2,2026-07-08T02:00:00Z
USE-0005-0036,CUST-0005,WS-0005,2026-07-09,23,138,2,2026-07-09T02:00:00Z
USE-0005-0037,CUST-0005,WS-0005,2026-07-10,22,132,2,2026-07-10T02:00:00Z
USE-0005-0038,CUST-0005,WS-0005,2026-07-11,27,135,0,2026-07-11T02:00:00Z
USE-0005-0039,CUST-0005,WS-0005,2026-07-12,26,104,1,2026-07-12T02:00:00Z
USE-0005-0040,CUST-0005,WS-0005,2026-07-13,28,112,1,2026-07-13T02:00:00Z
USE-0005-0041,CUST-0005,WS-0005,2026-07-14,22,110,2,2026-07-14T02:00:00Z
USE-0005-0042,CUST-0005,WS-0005,2026-07-15,26,78,1,2026-07-15T02:00:00Z
USE-0005-0043,CUST-0005,WS-0005,2026-07-16,25,100,0,2026-07-16T02:00:00Z
USE-0005-0044,CUST-0005,WS-0005,2026-07-17,28,84,2,2026-07-17T02:00:00Z
USE-0005-0045,CUST-0005,WS-0005,2026-07-18,24,72,0,2026-07-18T02:00:00Z
USE-0005-0046,CUST-0005,WS-0005,2026-07-19,26,104,0,2026-07-19T02:00:00Z
USE-0005-0047,CUST-0005,WS-0005,2026-07-20,30,120,0,2026-07-20T02:00:00Z
USE-0005-0048,CUST-0005,WS-0005,2026-07-21,29,116,2,2026-07-21T02:00:00Z
USE-0005-0049,CUST-0005,WS-0005,2026-07-22,24,96,1,2026-07-22T02:00:00Z
USE-0005-0050,CUST-0005,WS-0005,2026-07-23,23,69,1,2026-07-23T02:00:00Z
USE-0005-0051,CUST-0005,WS-0005,2026-07-24,23,92,2,2026-07-24T02:00:00Z
USE-0005-0052,CUST-0005,WS-0005,2026-07-25,25,100,0,2026-07-25T02:00:00Z
USE-0005-0053,CUST-0005,WS-0005,2026-07-26,21,84,0,2026-07-26T02:00:00Z
USE-0005-0054,CUST-0005,WS-0005,2026-07-27,26,104,2,2026-07-27T02:00:00Z
USE-0005-0055,CUST-0005,WS-0005,2026-07-28,26,78,0,2026-07-28T02:00:00Z
USE-0005-0056,CUST-0005,WS-0005,2026-07-29,25,75,0,2026-07-29T02:00:00Z
USE-0005-0057,CUST-0005,WS-0005,2026-07-30,27,81,2,2026-07-30T02:00:00Z
USE-0005-0058,CUST-0005,WS-0005,2026-07-31,22,132,1,2026-07-31T02:00:00Z
USE-0005-0059,CUST-0005,WS-0005,2026-08-01,26,78,1,2026-08-01T02:00:00Z
USE-0005-0060,CUST-0005,WS-0005,2026-08-02,29,116,2,2026-08-02T02:00:00Z
USE-0005-0061,CUST-0005,WS-0005,2026-08-03,21,105,1,2026-08-03T02:00:00Z
USE-0005-0062,CUST-0005,WS-0005,2026-08-04,21,63,1,2026-08-04T02:00:00Z
USE-0005-0063,CUST-0005,WS-0005,2026-08-05,27,162,2,2026-08-05T02:00:00Z
USE-0005-0064,CUST-0005,WS-0005,2026-08-06,22,132,2,2026-08-06T02:00:00Z
USE-0005-0065,CUST-0005,WS-0005,2026-08-07,28,84,0,2026-08-07T02:00:00Z
USE-0005-0066,CUST-0005,WS-0005,2026-08-08,26,104,0,2026-08-08T02:00:00Z
USE-0005-0067,CUST-0005,WS-0005,2026-08-09,23,115,2,2026-08-09T02:00:00Z
USE-0005-0068,CUST-0005,WS-0005,2026-08-10,30,150,1,2026-08-10T02:00:00Z
USE-0005-0069,CUST-0005,WS-0005,2026-08-11,30,150,1,2026-08-11T02:00:00Z
USE-0005-0070,CUST-0005,WS-0005,2026-08-12,29,174,0,2026-08-12T02:00:00Z
USE-0005-0071,CUST-0005,WS-0005,2026-08-13,22,88,1,2026-08-13T02:00:00Z
USE-0005-0072,CUST-0005,WS-0005,2026-08-14,28,112,1,2026-08-14T02:00:00Z
USE-0005-0073,CUST-0005,WS-0005,2026-08-15,26,156,1,2026-08-15T02:00:00Z
USE-0005-0074,CUST-0005,WS-0005,2026-08-16,27,81,1,2026-08-16T02:00:00Z
USE-0005-0075,CUST-0005,WS-0005,2026-08-17,27,135,2,2026-08-17T02:00:00Z
USE-0005-0076,CUST-0005,WS-0005,2026-08-18,25,125,0,2026-08-18T02:00:00Z
USE-0005-0077,CUST-0005,WS-0005,2026-08-19,28,84,0,2026-08-19T02:00:00Z
USE-0005-0078,CUST-0005,WS-0005,2026-08-20,22,66,1,2026-08-20T02:00:00Z
USE-0005-0079,CUST-0005,WS-0005,2026-08-21,22,110,0,2026-08-21T02:00:00Z
USE-0005-0080,CUST-0005,WS-0005,2026-08-22,29,87,2,2026-08-22T02:00:00Z
USE-0005-0081,CUST-0005,WS-0005,2026-08-23,29,145,2,2026-08-23T02:00:00Z
USE-0005-0082,CUST-0005,WS-0005,2026-08-24,22,132,1,2026-08-24T02:00:00Z
USE-0005-0083,CUST-0005,WS-0005,2026-08-25,27,81,1,2026-08-25T02:00:00Z
USE-0005-0084,CUST-0005,WS-0005,2026-08-26,30,150,1,2026-08-26T02:00:00Z
USE-0005-0085,CUST-0005,WS-0005,2026-08-27,22,88,0,2026-08-27T02:00:00Z
USE-0005-0086,CUST-0005,WS-0005,2026-08-28,28,112,0,2026-08-28T02:00:00Z
USE-0005-0087,CUST-0005,WS-0005,2026-08-29,26,130,0,2026-08-29T02:00:00Z
USE-0005-0088,CUST-0005,WS-0005,2026-08-30,25,100,1,2026-08-30T02:00:00Z
USE-0005-0089,CUST-0005,WS-0005,2026-08-31,29,87,2,2026-08-31T02:00:00Z
USE-0005-0090,CUST-0005,WS-0005,2026-09-01,25,75,0,2026-09-01T02:00:00Z
USE-0006-0001,CUST-0006,WS-0006,2026-06-04,26,130,1,2026-06-04T02:00:00Z
USE-0006-0002,CUST-0006,WS-0006,2026-06-05,22,88,0,2026-06-05T02:00:00Z
USE-0006-0003,CUST-0006,WS-0006,2026-06-06,31,186,0,2026-06-06T02:00:00Z
USE-0006-0004,CUST-0006,WS-0006,2026-06-07,24,72,0,2026-06-07T02:00:00Z
USE-0006-0005,CUST-0006,WS-0006,2026-06-08,30,120,1,2026-06-08T02:00:00Z
USE-0006-0006,CUST-0006,WS-0006,2026-06-09,28,168,1,2026-06-09T02:00:00Z
USE-0006-0007,CUST-0006,WS-0006,2026-06-10,24,120,1,2026-06-10T02:00:00Z
USE-0006-0008,CUST-0006,WS-0006,2026-06-11,27,81,0,2026-06-11T02:00:00Z
USE-0006-0009,CUST-0006,WS-0006,2026-06-12,24,96,2,2026-06-12T02:00:00Z
USE-0006-0010,CUST-0006,WS-0006,2026-06-13,22,66,1,2026-06-13T02:00:00Z
USE-0006-0011,CUST-0006,WS-0006,2026-06-14,29,174,1,2026-06-14T02:00:00Z
USE-0006-0012,CUST-0006,WS-0006,2026-06-15,31,186,1,2026-06-15T02:00:00Z
USE-0006-0013,CUST-0006,WS-0006,2026-06-16,26,104,2,2026-06-16T02:00:00Z
USE-0006-0014,CUST-0006,WS-0006,2026-06-17,23,115,1,2026-06-17T02:00:00Z
USE-0006-0015,CUST-0006,WS-0006,2026-06-18,23,115,2,2026-06-18T02:00:00Z
USE-0006-0016,CUST-0006,WS-0006,2026-06-19,31,186,2,2026-06-19T02:00:00Z
USE-0006-0017,CUST-0006,WS-0006,2026-06-20,26,78,0,2026-06-20T02:00:00Z
USE-0006-0018,CUST-0006,WS-0006,2026-06-21,28,84,0,2026-06-21T02:00:00Z
USE-0006-0019,CUST-0006,WS-0006,2026-06-22,25,125,0,2026-06-22T02:00:00Z
USE-0006-0020,CUST-0006,WS-0006,2026-06-23,24,120,1,2026-06-23T02:00:00Z
USE-0006-0021,CUST-0006,WS-0006,2026-06-24,27,81,0,2026-06-24T02:00:00Z
USE-0006-0022,CUST-0006,WS-0006,2026-06-25,29,174,0,2026-06-25T02:00:00Z
USE-0006-0023,CUST-0006,WS-0006,2026-06-26,24,144,2,2026-06-26T02:00:00Z
USE-0006-0024,CUST-0006,WS-0006,2026-06-27,25,125,0,2026-06-27T02:00:00Z
USE-0006-0025,CUST-0006,WS-0006,2026-06-28,28,84,1,2026-06-28T02:00:00Z
USE-0006-0026,CUST-0006,WS-0006,2026-06-29,22,132,0,2026-06-29T02:00:00Z
USE-0006-0027,CUST-0006,WS-0006,2026-06-30,27,162,2,2026-06-30T02:00:00Z
USE-0006-0028,CUST-0006,WS-0006,2026-07-01,28,168,1,2026-07-01T02:00:00Z
USE-0006-0029,CUST-0006,WS-0006,2026-07-02,23,138,0,2026-07-02T02:00:00Z
USE-0006-0030,CUST-0006,WS-0006,2026-07-03,27,108,2,2026-07-03T02:00:00Z
USE-0006-0031,CUST-0006,WS-0006,2026-07-04,29,145,0,2026-07-04T02:00:00Z
USE-0006-0032,CUST-0006,WS-0006,2026-07-05,28,84,0,2026-07-05T02:00:00Z
USE-0006-0033,CUST-0006,WS-0006,2026-07-06,28,168,2,2026-07-06T02:00:00Z
USE-0006-0034,CUST-0006,WS-0006,2026-07-07,23,138,1,2026-07-07T02:00:00Z
USE-0006-0035,CUST-0006,WS-0006,2026-07-08,27,108,1,2026-07-08T02:00:00Z
USE-0006-0036,CUST-0006,WS-0006,2026-07-09,24,72,2,2026-07-09T02:00:00Z
USE-0006-0037,CUST-0006,WS-0006,2026-07-10,23,92,1,2026-07-10T02:00:00Z
USE-0006-0038,CUST-0006,WS-0006,2026-07-11,27,108,0,2026-07-11T02:00:00Z
USE-0006-0039,CUST-0006,WS-0006,2026-07-12,23,92,1,2026-07-12T02:00:00Z
USE-0006-0040,CUST-0006,WS-0006,2026-07-13,25,100,2,2026-07-13T02:00:00Z
USE-0006-0041,CUST-0006,WS-0006,2026-07-14,24,72,0,2026-07-14T02:00:00Z
USE-0006-0042,CUST-0006,WS-0006,2026-07-15,29,174,2,2026-07-15T02:00:00Z
USE-0006-0043,CUST-0006,WS-0006,2026-07-16,31,186,2,2026-07-16T02:00:00Z
USE-0006-0044,CUST-0006,WS-0006,2026-07-17,31,155,2,2026-07-17T02:00:00Z
USE-0006-0045,CUST-0006,WS-0006,2026-07-18,27,108,1,2026-07-18T02:00:00Z
USE-0006-0046,CUST-0006,WS-0006,2026-07-19,23,138,1,2026-07-19T02:00:00Z
USE-0006-0047,CUST-0006,WS-0006,2026-07-20,26,130,2,2026-07-20T02:00:00Z
USE-0006-0048,CUST-0006,WS-0006,2026-07-21,22,110,2,2026-07-21T02:00:00Z
USE-0006-0049,CUST-0006,WS-0006,2026-07-22,23,115,1,2026-07-22T02:00:00Z
USE-0006-0050,CUST-0006,WS-0006,2026-07-23,29,87,0,2026-07-23T02:00:00Z
USE-0006-0051,CUST-0006,WS-0006,2026-07-24,27,135,0,2026-07-24T02:00:00Z
USE-0006-0052,CUST-0006,WS-0006,2026-07-25,23,138,1,2026-07-25T02:00:00Z
USE-0006-0053,CUST-0006,WS-0006,2026-07-26,31,93,1,2026-07-26T02:00:00Z
USE-0006-0054,CUST-0006,WS-0006,2026-07-27,31,124,1,2026-07-27T02:00:00Z
USE-0006-0055,CUST-0006,WS-0006,2026-07-28,31,186,2,2026-07-28T02:00:00Z
USE-0006-0056,CUST-0006,WS-0006,2026-07-29,24,72,1,2026-07-29T02:00:00Z
USE-0006-0057,CUST-0006,WS-0006,2026-07-30,23,115,2,2026-07-30T02:00:00Z
USE-0006-0058,CUST-0006,WS-0006,2026-07-31,23,92,0,2026-07-31T02:00:00Z
USE-0006-0059,CUST-0006,WS-0006,2026-08-01,25,150,1,2026-08-01T02:00:00Z
USE-0006-0060,CUST-0006,WS-0006,2026-08-02,30,120,1,2026-08-02T02:00:00Z
USE-0006-0061,CUST-0006,WS-0006,2026-08-03,27,135,1,2026-08-03T02:00:00Z
USE-0006-0062,CUST-0006,WS-0006,2026-08-04,28,140,2,2026-08-04T02:00:00Z
USE-0006-0063,CUST-0006,WS-0006,2026-08-05,31,93,2,2026-08-05T02:00:00Z
USE-0006-0064,CUST-0006,WS-0006,2026-08-06,27,81,1,2026-08-06T02:00:00Z
USE-0006-0065,CUST-0006,WS-0006,2026-08-07,23,138,1,2026-08-07T02:00:00Z
USE-0006-0066,CUST-0006,WS-0006,2026-08-08,26,104,1,2026-08-08T02:00:00Z
USE-0006-0067,CUST-0006,WS-0006,2026-08-09,23,92,1,2026-08-09T02:00:00Z
USE-0006-0068,CUST-0006,WS-0006,2026-08-10,26,156,0,2026-08-10T02:00:00Z
USE-0006-0069,CUST-0006,WS-0006,2026-08-11,31,93,1,2026-08-11T02:00:00Z
USE-0006-0070,CUST-0006,WS-0006,2026-08-12,30,180,2,2026-08-12T02:00:00Z
USE-0006-0077,CUST-0006,WS-0006,2026-08-19,24,72,1,2026-08-19T02:00:00Z
USE-0006-0078,CUST-0006,WS-0006,2026-08-20,23,69,2,2026-08-20T02:00:00Z
USE-0006-0079,CUST-0006,WS-0006,2026-08-21,27,108,2,2026-08-21T02:00:00Z
USE-0006-0080,CUST-0006,WS-0006,2026-08-22,28,112,0,2026-08-22T02:00:00Z
USE-0006-0081,CUST-0006,WS-0006,2026-08-23,24,96,2,2026-08-23T02:00:00Z
USE-0006-0082,CUST-0006,WS-0006,2026-08-24,29,87,1,2026-08-24T02:00:00Z
USE-0006-0083,CUST-0006,WS-0006,2026-08-25,27,108,1,2026-08-25T02:00:00Z
USE-0006-0084,CUST-0006,WS-0006,2026-08-26,31,155,2,2026-08-26T02:00:00Z
USE-0006-0085,CUST-0006,WS-0006,2026-08-27,29,116,2,2026-08-27T02:00:00Z
USE-0006-0086,CUST-0006,WS-0006,2026-08-28,25,125,1,2026-08-28T02:00:00Z
USE-0006-0087,CUST-0006,WS-0006,2026-08-29,25,125,2,2026-08-29T02:00:00Z
USE-0006-0088,CUST-0006,WS-0006,2026-08-30,31,186,1,2026-08-30T02:00:00Z
USE-0006-0089,CUST-0006,WS-0006,2026-08-31,26,156,2,2026-08-31T02:00:00Z
USE-0006-0090,CUST-0006,WS-0006,2026-09-01,30,180,0,2026-09-01T02:00:00Z
USE-0007-0001,CUST-0007,WS-0007,2026-06-04,42,294,1,2026-06-04T02:00:00Z
USE-0007-0002,CUST-0007,WS-0007,2026-06-05,43,301,2,2026-06-05T02:00:00Z
USE-0007-0003,CUST-0007,WS-0007,2026-06-06,43,301,1,2026-06-06T02:00:00Z
USE-0007-0004,CUST-0007,WS-0007,2026-06-07,50,350,1,2026-06-07T02:00:00Z
USE-0007-0005,CUST-0007,WS-0007,2026-06-08,45,315,0,2026-06-08T02:00:00Z
USE-0007-0006,CUST-0007,WS-0007,2026-06-09,48,336,0,2026-06-09T02:00:00Z
USE-0007-0007,CUST-0007,WS-0007,2026-06-10,47,329,2,2026-06-10T02:00:00Z
USE-0007-0008,CUST-0007,WS-0007,2026-06-11,47,329,0,2026-06-11T02:00:00Z
USE-0007-0009,CUST-0007,WS-0007,2026-06-12,43,301,1,2026-06-12T02:00:00Z
USE-0007-0010,CUST-0007,WS-0007,2026-06-13,42,294,0,2026-06-13T02:00:00Z
USE-0007-0011,CUST-0007,WS-0007,2026-06-14,44,308,2,2026-06-14T02:00:00Z
USE-0007-0012,CUST-0007,WS-0007,2026-06-15,42,294,2,2026-06-15T02:00:00Z
USE-0007-0013,CUST-0007,WS-0007,2026-06-16,45,315,1,2026-06-16T02:00:00Z
USE-0007-0014,CUST-0007,WS-0007,2026-06-17,46,322,0,2026-06-17T02:00:00Z
USE-0007-0015,CUST-0007,WS-0007,2026-06-18,42,294,0,2026-06-18T02:00:00Z
USE-0007-0016,CUST-0007,WS-0007,2026-06-19,49,343,2,2026-06-19T02:00:00Z
USE-0007-0017,CUST-0007,WS-0007,2026-06-20,50,350,1,2026-06-20T02:00:00Z
USE-0007-0018,CUST-0007,WS-0007,2026-06-21,44,308,2,2026-06-21T02:00:00Z
USE-0007-0019,CUST-0007,WS-0007,2026-06-22,47,329,0,2026-06-22T02:00:00Z
USE-0007-0020,CUST-0007,WS-0007,2026-06-23,43,301,0,2026-06-23T02:00:00Z
USE-0007-0021,CUST-0007,WS-0007,2026-06-24,50,350,0,2026-06-24T02:00:00Z
USE-0007-0022,CUST-0007,WS-0007,2026-06-25,49,343,1,2026-06-25T02:00:00Z
USE-0007-0023,CUST-0007,WS-0007,2026-06-26,46,322,1,2026-06-26T02:00:00Z
